balanced_rank,raw_rank,ticker,exchange,sector_raw,sector_bucket,firm_type,raw_evidence_priority_score,balanced_evidence_priority_score,liquidity_score,data_completeness_score,finance_sanity_score,source_coverage_score,market_crosscheck_status,finance_crosscheck_status,balance_action,evidence_stage,manual_review_required,reason,stage,eligibility_status,demotion_reason,current_market_rank
1096,1096,HTW,UPCoM,"Tiện ích Cộng đồng / Điện, nước & xăng dầu khí đốt / Nước & Khí đốt / Nước",Tiện ích Cộng đồng,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1096
1097,1097,HU1,HOSE,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Xây dựng,Công nghiệp,non_financial,0.0,0.0,32.8299,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1097
1098,1098,HU3,UPCoM,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Xây dựng,Công nghiệp,non_financial,0.0,0.0,41.1299,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1098
1099,1099,HU4,UPCoM,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Xây dựng,Công nghiệp,non_financial,0.0,0.0,38.508,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1099
1100,1100,HU6,UPCoM,Tài chính / Bất động sản / Bất động sản / Bất động sản,Tài chính,real_estate,0.0,0.0,32.8299,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1100
1101,1101,HUB,HOSE,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Xây dựng,Công nghiệp,non_financial,0.0,0.0,56.3261,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1101
1102,1102,HUG,UPCoM,Hàng Tiêu dùng / Hàng cá nhân & Gia dụng / Hàng cá nhân / Hàng May mặc,Hàng Tiêu dùng,non_financial,0.0,0.0,26.2524,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1102
1103,1103,HUT,HNX,Hàng Tiêu dùng / Ô tô và phụ tùng / Ô tô và phụ tùng / Sản xuất ô tô,Hàng Tiêu dùng,non_financial,0.0,0.0,81.2196,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1103
1104,1104,HUX,UPCoM,Nguyên vật liệu / Tài nguyên Cơ bản / Khai khoáng / Khai khoáng,Nguyên vật liệu,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1104
1105,1105,HVA,UPCoM,Tài chính / Dịch vụ tài chính / Dịch vụ tài chính / Tài chính đặc biệt,Tài chính,non_financial,0.0,0.0,58.3352,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1105
1106,1106,HVG,HOSE,Hàng Tiêu dùng / Thực phẩm và đồ uống / Sản xuất thực phẩm / Nuôi trồng nông & hải sản,Hàng Tiêu dùng,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1106
1107,1107,HVH,HOSE,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Xây dựng,Công nghiệp,non_financial,0.0,0.0,67.6292,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1107
1108,1108,HVN,HOSE,Dịch vụ Tiêu dùng / Du lịch và Giải trí / Du lịch & Giải trí / Hàng không,Dịch vụ Tiêu dùng,non_financial,0.0,0.0,75.7011,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1108
1109,1109,HVT,HNX,"Nguyên vật liệu / Hóa chất / Hóa chất / Sản phẩm hóa dầu, Nông dược & Hóa chất khác",Nguyên vật liệu,non_financial,0.0,0.0,55.2266,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1109
1110,1110,HVX,HOSE,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Vật liệu xây dựng & Nội thất,Công nghiệp,non_financial,0.0,0.0,59.9631,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1110
1111,1111,HWS,UPCoM,"Tiện ích Cộng đồng / Điện, nước & xăng dầu khí đốt / Nước & Khí đốt / Nước",Tiện ích Cộng đồng,non_financial,0.0,0.0,42.2481,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1111
1112,1112,IBC,UPCoM,Tài chính / Dịch vụ tài chính / Dịch vụ tài chính / Tài chính đặc biệt,Tài chính,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1112
1113,1113,IBD,UPCoM,"Dịch vụ Tiêu dùng / Truyền thông / Truyền thông / Sách, ấn bản & sản phẩm văn hóa",Dịch vụ Tiêu dùng,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1113
1114,1114,IBN,UPCoM,"Dịch vụ Tiêu dùng / Truyền thông / Truyền thông / Sách, ấn bản & sản phẩm văn hóa",Dịch vụ Tiêu dùng,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1114
1115,1115,ICC,UPCoM,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Xây dựng,Công nghiệp,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1115
1116,1116,ICF,UPCoM,Hàng Tiêu dùng / Thực phẩm và đồ uống / Sản xuất thực phẩm / Nuôi trồng nông & hải sản,Hàng Tiêu dùng,non_financial,0.0,0.0,32.464,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1116
1117,1117,ICG,HNX,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Xây dựng,Công nghiệp,non_financial,0.0,0.0,48.4725,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1117
1118,1118,ICI,UPCoM,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Xây dựng,Công nghiệp,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1118
1119,1119,ICN,UPCoM,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Xây dựng,Công nghiệp,non_financial,0.0,0.0,50.5316,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1119
1120,1120,ICT,HOSE,Công nghệ Thông tin / Công nghệ Thông tin / Phần mềm & Dịch vụ Máy tính / Phần mềm,Công nghệ Thông tin,non_financial,0.0,0.0,51.6972,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1120
1121,1121,IDC,HNX,Tài chính / Bất động sản / Bất động sản / Bất động sản,Tài chính,real_estate,0.0,0.0,80.4802,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1121
1122,1122,IDI,HOSE,Hàng Tiêu dùng / Thực phẩm và đồ uống / Sản xuất thực phẩm / Nuôi trồng nông & hải sản,Hàng Tiêu dùng,non_financial,0.0,0.0,73.5645,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1122
1123,1123,IDJ,HNX,Tài chính / Bất động sản / Bất động sản / Bất động sản,Tài chính,real_estate,0.0,0.0,78.1213,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1123
1124,1124,IDP,UPCoM,Hàng Tiêu dùng / Thực phẩm và đồ uống / Sản xuất thực phẩm / Thực phẩm,Hàng Tiêu dùng,non_financial,0.0,0.0,43.9843,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1124
1125,1125,IDV,HNX,Tài chính / Bất động sản / Bất động sản / Bất động sản,Tài chính,real_estate,0.0,0.0,48.0736,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1125
1126,1126,IFS,UPCoM,Hàng Tiêu dùng / Thực phẩm và đồ uống / Bia và đồ uống / Đồ uống & giải khát,Hàng Tiêu dùng,non_financial,0.0,0.0,45.05,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1126
1127,1127,IHK,UPCoM,"Dịch vụ Tiêu dùng / Truyền thông / Truyền thông / Sách, ấn bản & sản phẩm văn hóa",Dịch vụ Tiêu dùng,non_financial,0.0,0.0,38.1717,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1127
1128,1128,IJC,HOSE,Tài chính / Bất động sản / Bất động sản / Bất động sản,Tài chính,real_estate,0.0,0.0,81.6498,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1128
1129,1129,ILA,UPCoM,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Vật liệu xây dựng & Nội thất,Công nghiệp,non_financial,0.0,0.0,51.1795,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1129
1130,1130,ILB,HOSE,"Công nghiệp / Hàng & Dịch vụ Công nghiệp / Vận tải / Kho bãi, hậu cần và bảo dưỡng",Công nghiệp,non_financial,0.0,0.0,53.1023,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1130
1131,1131,ILC,UPCoM,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Tư vấn & Hỗ trợ Kinh doanh / Đào tạo & Việc làm,Công nghiệp,non_financial,0.0,0.0,31.1994,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1131
1132,1132,ILS,UPCoM,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Hàng công nghiệp / Containers & Đóng gói,Công nghiệp,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1132
1133,1133,IME,UPCoM,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Công nghiệp nặng / Máy công nghiệp,Công nghiệp,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1133
1134,1134,IMP,HOSE,Dược phẩm và Y tế / Y tế / Dược phẩm / Dược phẩm,Dược phẩm và Y tế,non_financial,0.0,0.0,57.1346,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1134
1135,1135,IN4,UPCoM,"Dịch vụ Tiêu dùng / Truyền thông / Truyền thông / Sách, ấn bản & sản phẩm văn hóa",Dịch vụ Tiêu dùng,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1135
1136,1136,INC,HNX,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Xây dựng,Công nghiệp,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1136
1137,1137,ING,UPCoM,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Xây dựng,Công nghiệp,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1137
1138,1138,INN,HNX,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Hàng công nghiệp / Containers & Đóng gói,Công nghiệp,non_financial,0.0,0.0,51.3186,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1138
1139,1139,IPA,HNX,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Tư vấn & Hỗ trợ Kinh doanh / Tư vấn & Hỗ trợ KD,Công nghiệp,non_financial,0.0,0.0,63.6074,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1139
1140,1140,IPH,UPCoM,Công nghiệp / Dịch vụ thương mại và chuyên nghiệp / Dịch vụ và thiết bị thương mại,Công nghiệp,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1140
1141,1141,IRC,UPCoM,"Nguyên vật liệu / Hóa chất / Hóa chất / Nhựa, cao su & sợi",Nguyên vật liệu,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1141
1142,1142,ISG,UPCoM,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Vận tải / Vận tải Thủy,Công nghiệp,non_financial,0.0,0.0,38.3019,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1142
1143,1143,ISH,UPCoM,"Tiện ích Cộng đồng / Điện, nước & xăng dầu khí đốt / Sản xuất & Phân phối Điện / Sản xuất & Phân phối Điện",Tiện ích Cộng đồng,non_financial,0.0,0.0,40.0936,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1143
1144,1144,IST,UPCoM,"Công nghiệp / Hàng & Dịch vụ Công nghiệp / Vận tải / Kho bãi, hậu cần và bảo dưỡng",Công nghiệp,non_financial,0.0,0.0,31.4306,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1144
1145,1145,ITA,UPCoM,Tài chính / Bất động sản / Bất động sản / Bất động sản,Tài chính,real_estate,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1145
1146,1146,ITC,HOSE,Tài chính / Bất động sản / Bất động sản / Bất động sản,Tài chính,real_estate,0.0,0.0,65.5218,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1146
