ticker,company_name,exchange_if_available,step26_screening_status,step29_screening_status,step29_review_status,step29_market_recovery_status,watchlist_status,shortlist_eligible,shortlist_exclusion_reason,step29_manual_review_required,manual_bctc_required,market_data_available_after_step28,recent_price_available_after_step28,liquidity_data_available_after_step28,step28_fetch_status,step28_fetch_error_type,step28_last_price_date,step28_last_close,step28_last_volume,last_price_date,last_close,avg_volume_20d,avg_volume_60d,last_volume,recent_trading_value,remaining_missing_fields,remaining_block_reasons,finance_quality_status,finance_source_confidence,market_source_confidence,crosscheck_status,verification_status,data_quality_status,confidence_status
LCM,Công ty Cổ phần Khai thác và Chế biến Khoáng sản Lào Cai,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,True,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,,3150.0,,3150.0,,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",PARTIAL_PROVISIONAL_DATA,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
LCS,Công ty Cổ phần Licogi 16.6,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,True,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,,23510.0,,23510.0,,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",PARTIAL_PROVISIONAL_DATA,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
LCW,Công ty Cổ phần Nước sạch Lai Châu,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,True,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,5.7,1070.0,,1070.0,6099.0,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",PARTIAL_PROVISIONAL_DATA,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
LDG,Công ty Cổ phần Đầu tư LDG,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,True,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,,599110.0,,599110.0,,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",PARTIAL_PROVISIONAL_DATA,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
LDP,Công ty Cổ phần Dược Lâm Đồng - Ladophar,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,True,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,,116670.0,,116670.0,,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",PARTIAL_PROVISIONAL_DATA,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
LDW,Công ty Cổ phần Cấp thoát nước Lâm Đồng,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,False,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,,,,,,"[""avg_volume_20d"", ""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",INSUFFICIENT_DATA,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
LEC,Công ty Cổ phần Bất động sản Điện lực Miền Trung,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,False,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,,,,,,"[""avg_volume_20d"", ""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",INSUFFICIENT_DATA,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
LG9,Công ty Cổ phần Cơ giới và Xây lắp số 9,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,True,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,,80.0,,80.0,,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",PARTIAL_PROVISIONAL_DATA,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
LGC,Công ty Cổ phần Đầu tư Cầu đường CII,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,False,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,,,,,,"[""avg_volume_20d"", ""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",INSUFFICIENT_DATA,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
LGL,Công ty Cổ phần Đầu tư và Phát triển Đô thị Long Giang,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,True,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,,91860.0,,91860.0,,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",PARTIAL_PROVISIONAL_DATA,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
LGM,Công ty Cổ phần Giày da và May mặc Xuất khẩu (Legamex),,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,False,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,,,,,,"[""avg_volume_20d"", ""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",INSUFFICIENT_DATA,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
LHC,Công ty Cổ phần Đầu tư và Xây dựng Thủy lợi Lâm Đồng,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,True,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,,101220.0,,101220.0,,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",PARTIAL_PROVISIONAL_DATA,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
LHG,Công ty Cổ phần Long Hậu,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,True,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,,87770.0,,87770.0,,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",PARTIAL_PROVISIONAL_DATA,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
LIC,Tổng Công ty LICOGI - Công ty Cổ phần,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,True,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,,3240.0,,3240.0,,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",PARTIAL_PROVISIONAL_DATA,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
LIG,Công ty Cổ phần Licogi 13,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,True,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,,494420.0,,494420.0,,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",PARTIAL_PROVISIONAL_DATA,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
LIX,Công ty Cổ phần Bột Giặt LIX,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,True,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,,14900.0,,14900.0,,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",PARTIAL_PROVISIONAL_DATA,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
LKW,Công ty Cổ phần Cấp nước Long Khánh,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,True,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,,720.0,,720.0,,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",PARTIAL_PROVISIONAL_DATA,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
LLM,Tổng Công ty lắp máy Việt Nam - Công ty Cổ phần,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,True,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,,4930.0,,4930.0,,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",PARTIAL_PROVISIONAL_DATA,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
LM3,Công ty Cổ phần Lilama 3,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,False,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,,,,,,"[""avg_volume_20d"", ""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",INSUFFICIENT_DATA,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
LM7,Công ty Cổ phần Lilama 7,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,True,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,,320.0,,320.0,,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",PARTIAL_PROVISIONAL_DATA,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
LM8,Công ty Cổ phần Lilama 18,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,True,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,,370.0,,370.0,,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",PARTIAL_PROVISIONAL_DATA,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
LMC,Công ty Cổ phần Long Beach LMC,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,True,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,,115.0,,115.0,,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",PARTIAL_PROVISIONAL_DATA,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
LMH,Công ty Cổ phần Quốc Tế Holding,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,True,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,,15680.0,,15680.0,,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",PARTIAL_PROVISIONAL_DATA,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
LMI,Công ty Cổ phần Đầu tư Xây dựng Lắp máy IDICO,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,False,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,,,,,,"[""avg_volume_20d"", ""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",INSUFFICIENT_DATA,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
LNC,Công ty Cổ phần Lệ Ninh,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,False,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,,,,,,"[""avg_volume_20d"", ""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",INSUFFICIENT_DATA,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
LO5,Công ty Cổ phần Lilama 5,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,True,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,,1280.0,,1280.0,,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",PARTIAL_PROVISIONAL_DATA,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
LPB,Ngân hàng Thương mại Cổ phần Lộc Phát Việt Nam,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,True,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,,1206310.0,,1206310.0,,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",PARTIAL_PROVISIONAL_DATA,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
LPT,Công ty Cổ phần Thương mại và Sản xuất Lập Phương Thành,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,True,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,,6490.0,,6490.0,,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",PARTIAL_PROVISIONAL_DATA,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
LQN,Công ty Cổ phần Licogi Quảng Ngãi,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,False,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,,,,,,"[""avg_volume_20d"", ""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",INSUFFICIENT_DATA,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
LSG,Công ty Cổ phần Bất động sản Sài Gòn Vi na,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,True,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,,2291.0,,2291.0,,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",PARTIAL_PROVISIONAL_DATA,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
LSS,Công ty Cổ phần Mía đường Lam Sơn,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,True,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,,66560.0,,66560.0,,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",PARTIAL_PROVISIONAL_DATA,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
LTC,Công ty Cổ phần Điện nhẹ Viễn Thông,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,True,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,,340.0,,340.0,,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",PARTIAL_PROVISIONAL_DATA,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
