balanced_rank,raw_rank,ticker,exchange,sector_raw,sector_bucket,firm_type,raw_evidence_priority_score,balanced_evidence_priority_score,liquidity_score,data_completeness_score,finance_sanity_score,source_coverage_score,market_crosscheck_status,finance_crosscheck_status,balance_action,evidence_stage,manual_review_required,reason
54,16,TVB,HOSE,Tài chính / Dịch vụ tài chính / Dịch vụ tài chính / Môi giới chứng khoán,Tài chính,securities,63.5387,63.5387,55.129,100.0,100.0,33.3333,LEGACY_MARKET_MISSING,ONE_SOURCE_ONLY,DEMOTED_SECTOR_CAP,stage_2_evidence_candidates,True,Balanced evidence workload allocation only. raw_rank=16; balance_action=DEMOTED_SECTOR_CAP; market_crosscheck=LEGACY_MARKET_MISSING; finance_crosscheck=ONE_SOURCE_ONLY.
55,17,WSS,HNX,Tài chính / Dịch vụ tài chính / Dịch vụ tài chính / Môi giới chứng khoán,Tài chính,securities,63.4665,63.4665,54.8885,100.0,100.0,33.3333,LEGACY_MARKET_MISSING,ONE_SOURCE_ONLY,DEMOTED_SECTOR_CAP,stage_2_evidence_candidates,True,Balanced evidence workload allocation only. raw_rank=17; balance_action=DEMOTED_SECTOR_CAP; market_crosscheck=LEGACY_MARKET_MISSING; finance_crosscheck=ONE_SOURCE_ONLY.
56,19,VC3,HNX,"Tài chính / Bất động sản / Bất động sản / Tư Vấn, Định giá, Môi giới Bất động sản",Tài chính,real_estate,62.198,62.198,80.2432,87.5,90.0,33.3333,LEGACY_MARKET_MISSING,ONE_SOURCE_ONLY,DEMOTED_SECTOR_CAP,stage_2_evidence_candidates,True,Balanced evidence workload allocation only. raw_rank=19; balance_action=DEMOTED_SECTOR_CAP; market_crosscheck=LEGACY_MARKET_MISSING; finance_crosscheck=ONE_SOURCE_ONLY.
57,28,TIG,HNX,Tài chính / Bất động sản / Bất động sản / Bất động sản,Tài chính,real_estate,61.0612,61.0612,76.4542,87.5,90.0,33.3333,LEGACY_MARKET_MISSING,ONE_SOURCE_ONLY,DEMOTED_SECTOR_CAP,stage_2_evidence_candidates,True,Balanced evidence workload allocation only. raw_rank=28; balance_action=DEMOTED_SECTOR_CAP; market_crosscheck=LEGACY_MARKET_MISSING; finance_crosscheck=ONE_SOURCE_ONLY.
58,39,TLD,HOSE,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Vật liệu xây dựng & Nội thất,Công nghiệp,non_financial,59.2091,59.2091,70.2805,87.5,90.0,33.3333,LEGACY_MARKET_MISSING,ONE_SOURCE_ONLY,DEMOTED_SECTOR_CAP,stage_2_evidence_candidates,True,Balanced evidence workload allocation only. raw_rank=39; balance_action=DEMOTED_SECTOR_CAP; market_crosscheck=LEGACY_MARKET_MISSING; finance_crosscheck=ONE_SOURCE_ONLY.
59,40,VC7,HNX,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Xây dựng,Công nghiệp,non_financial,58.8684,58.8684,69.1447,87.5,90.0,33.3333,LEGACY_MARKET_MISSING,ONE_SOURCE_ONLY,DEMOTED_SECTOR_CAP,stage_2_evidence_candidates,True,Balanced evidence workload allocation only. raw_rank=40; balance_action=DEMOTED_SECTOR_CAP; market_crosscheck=LEGACY_MARKET_MISSING; finance_crosscheck=ONE_SOURCE_ONLY.
60,42,VHG,UPCoM,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Hàng công nghiệp / Công nghiệp phức hợp,Công nghiệp,non_financial,58.7254,58.7254,68.6682,87.5,90.0,33.3333,LEGACY_MARKET_MISSING,ONE_SOURCE_ONLY,DEMOTED_SECTOR_CAP,stage_2_evidence_candidates,True,Balanced evidence workload allocation only. raw_rank=42; balance_action=DEMOTED_SECTOR_CAP; market_crosscheck=LEGACY_MARKET_MISSING; finance_crosscheck=ONE_SOURCE_ONLY.
61,43,VTO,HOSE,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Vận tải / Vận tải Thủy,Công nghiệp,non_financial,58.5887,58.5887,68.2122,87.5,90.0,33.3333,LEGACY_MARKET_MISSING,ONE_SOURCE_ONLY,DEMOTED_SECTOR_CAP,stage_2_evidence_candidates,True,Balanced evidence workload allocation only. raw_rank=43; balance_action=DEMOTED_SECTOR_CAP; market_crosscheck=LEGACY_MARKET_MISSING; finance_crosscheck=ONE_SOURCE_ONLY.
62,44,VIP,HOSE,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Vận tải / Vận tải Thủy,Công nghiệp,non_financial,58.5594,58.5594,68.1148,87.5,90.0,33.3333,LEGACY_MARKET_MISSING,ONE_SOURCE_ONLY,DEMOTED_SECTOR_CAP,stage_2_evidence_candidates,True,Balanced evidence workload allocation only. raw_rank=44; balance_action=DEMOTED_SECTOR_CAP; market_crosscheck=LEGACY_MARKET_MISSING; finance_crosscheck=ONE_SOURCE_ONLY.
63,45,TVC,HNX,Tài chính / Dịch vụ tài chính / Dịch vụ tài chính / Tài chính đặc biệt,Tài chính,non_financial,58.5404,58.5404,68.0513,87.5,90.0,33.3333,LEGACY_MARKET_MISSING,ONE_SOURCE_ONLY,DEMOTED_SECTOR_CAP,stage_2_evidence_candidates,True,Balanced evidence workload allocation only. raw_rank=45; balance_action=DEMOTED_SECTOR_CAP; market_crosscheck=LEGACY_MARKET_MISSING; finance_crosscheck=ONE_SOURCE_ONLY.
64,47,TDP,HOSE,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Hàng công nghiệp / Containers & Đóng gói,Công nghiệp,non_financial,58.4128,58.4128,67.6261,87.5,90.0,33.3333,LEGACY_MARKET_MISSING,ONE_SOURCE_ONLY,DEMOTED_SECTOR_CAP,stage_2_evidence_candidates,True,Balanced evidence workload allocation only. raw_rank=47; balance_action=DEMOTED_SECTOR_CAP; market_crosscheck=LEGACY_MARKET_MISSING; finance_crosscheck=ONE_SOURCE_ONLY.
65,48,TNT,HOSE,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Vật liệu xây dựng & Nội thất,Công nghiệp,non_financial,58.3705,58.3705,67.4849,87.5,90.0,33.3333,LEGACY_MARKET_MISSING,ONE_SOURCE_ONLY,DEMOTED_SECTOR_CAP,stage_2_evidence_candidates,True,Balanced evidence workload allocation only. raw_rank=48; balance_action=DEMOTED_SECTOR_CAP; market_crosscheck=LEGACY_MARKET_MISSING; finance_crosscheck=ONE_SOURCE_ONLY.
66,52,TDC,HOSE,"Tài chính / Bất động sản / Bất động sản / Tư Vấn, Định giá, Môi giới Bất động sản",Tài chính,real_estate,58.1441,58.1441,66.7305,87.5,90.0,33.3333,LEGACY_MARKET_MISSING,ONE_SOURCE_ONLY,DEMOTED_SECTOR_CAP,stage_2_evidence_candidates,True,Balanced evidence workload allocation only. raw_rank=52; balance_action=DEMOTED_SECTOR_CAP; market_crosscheck=LEGACY_MARKET_MISSING; finance_crosscheck=ONE_SOURCE_ONLY.
67,53,VC2,HNX,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Xây dựng,Công nghiệp,non_financial,58.0576,58.0576,66.442,87.5,90.0,33.3333,LEGACY_MARKET_MISSING,ONE_SOURCE_ONLY,DEMOTED_SECTOR_CAP,stage_2_evidence_candidates,True,Balanced evidence workload allocation only. raw_rank=53; balance_action=DEMOTED_SECTOR_CAP; market_crosscheck=LEGACY_MARKET_MISSING; finance_crosscheck=ONE_SOURCE_ONLY.
68,54,TV1,UPCoM,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Tư vấn & Hỗ trợ Kinh doanh / Tư vấn & Hỗ trợ KD,Công nghiệp,non_financial,57.9228,57.9228,65.9927,87.5,90.0,33.3333,LEGACY_MARKET_MISSING,ONE_SOURCE_ONLY,DEMOTED_SECTOR_CAP,stage_2_evidence_candidates,True,Balanced evidence workload allocation only. raw_rank=54; balance_action=DEMOTED_SECTOR_CAP; market_crosscheck=LEGACY_MARKET_MISSING; finance_crosscheck=ONE_SOURCE_ONLY.
69,55,VUA,UPCoM,Tài chính / Dịch vụ tài chính / Dịch vụ tài chính / Môi giới chứng khoán,Tài chính,securities,57.8615,57.8615,36.2048,100.0,100.0,33.3333,LEGACY_MARKET_MISSING,ONE_SOURCE_ONLY,DEMOTED_SECTOR_CAP,stage_2_evidence_candidates,True,Balanced evidence workload allocation only. raw_rank=55; balance_action=DEMOTED_SECTOR_CAP; market_crosscheck=LEGACY_MARKET_MISSING; finance_crosscheck=ONE_SOURCE_ONLY.
70,56,TTH,HNX,Nguyên vật liệu / Tài nguyên Cơ bản / Kim loại / Thép và sản phẩm thép,Nguyên vật liệu,non_financial,57.7002,57.7002,65.2507,87.5,90.0,33.3333,LEGACY_MARKET_MISSING,ONE_SOURCE_ONLY,DEMOTED_SECTOR_CAP,stage_2_evidence_candidates,True,Balanced evidence workload allocation only. raw_rank=56; balance_action=DEMOTED_SECTOR_CAP; market_crosscheck=LEGACY_MARKET_MISSING; finance_crosscheck=ONE_SOURCE_ONLY.
71,57,TDH,HOSE,Tài chính / Bất động sản / Bất động sản / Bất động sản,Tài chính,real_estate,57.5793,57.5793,64.8476,87.5,90.0,33.3333,LEGACY_MARKET_MISSING,ONE_SOURCE_ONLY,DEMOTED_SECTOR_CAP,stage_2_evidence_candidates,True,Balanced evidence workload allocation only. raw_rank=57; balance_action=DEMOTED_SECTOR_CAP; market_crosscheck=LEGACY_MARKET_MISSING; finance_crosscheck=ONE_SOURCE_ONLY.
72,58,VNH,UPCoM,Tài chính / Dịch vụ tài chính / Quỹ đầu tư / Quỹ đầu tư,Tài chính,non_financial,57.3548,57.3548,64.0994,87.5,90.0,33.3333,LEGACY_MARKET_MISSING,ONE_SOURCE_ONLY,DEMOTED_SECTOR_CAP,stage_2_evidence_candidates,True,Balanced evidence workload allocation only. raw_rank=58; balance_action=DEMOTED_SECTOR_CAP; market_crosscheck=LEGACY_MARKET_MISSING; finance_crosscheck=ONE_SOURCE_ONLY.
73,60,TVD,HNX,Nguyên vật liệu / Tài nguyên Cơ bản / Khai khoáng / Khai thác Than,Nguyên vật liệu,non_financial,57.2469,57.2469,63.7397,87.5,90.0,33.3333,LEGACY_MARKET_MISSING,ONE_SOURCE_ONLY,DEMOTED_SECTOR_CAP,stage_2_evidence_candidates,True,Balanced evidence workload allocation only. raw_rank=60; balance_action=DEMOTED_SECTOR_CAP; market_crosscheck=LEGACY_MARKET_MISSING; finance_crosscheck=ONE_SOURCE_ONLY.
74,61,TPC,HOSE,"Nguyên vật liệu / Hóa chất / Hóa chất / Nhựa, cao su & sợi",Nguyên vật liệu,non_financial,57.2423,57.2423,63.7242,87.5,90.0,33.3333,LEGACY_MARKET_MISSING,ONE_SOURCE_ONLY,DEMOTED_SECTOR_CAP,stage_2_evidence_candidates,True,Balanced evidence workload allocation only. raw_rank=61; balance_action=DEMOTED_SECTOR_CAP; market_crosscheck=LEGACY_MARKET_MISSING; finance_crosscheck=ONE_SOURCE_ONLY.
75,62,VPH,HOSE,Tài chính / Bất động sản / Bất động sản / Bất động sản,Tài chính,real_estate,57.1117,57.1117,63.289,87.5,90.0,33.3333,LEGACY_MARKET_MISSING,ONE_SOURCE_ONLY,DEMOTED_SECTOR_CAP,stage_2_evidence_candidates,True,Balanced evidence workload allocation only. raw_rank=62; balance_action=DEMOTED_SECTOR_CAP; market_crosscheck=LEGACY_MARKET_MISSING; finance_crosscheck=ONE_SOURCE_ONLY.
76,63,THD,HNX,"Tài chính / Bất động sản / Bất động sản / Tư Vấn, Định giá, Môi giới Bất động sản",Tài chính,real_estate,57.0679,57.0679,63.1431,87.5,90.0,33.3333,LEGACY_MARKET_MISSING,ONE_SOURCE_ONLY,DEMOTED_SECTOR_CAP,stage_2_evidence_candidates,True,Balanced evidence workload allocation only. raw_rank=63; balance_action=DEMOTED_SECTOR_CAP; market_crosscheck=LEGACY_MARKET_MISSING; finance_crosscheck=ONE_SOURCE_ONLY.
77,64,XMC,UPCoM,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Vật liệu xây dựng & Nội thất,Công nghiệp,non_financial,57.0622,57.0622,63.1242,87.5,90.0,33.3333,LEGACY_MARKET_MISSING,ONE_SOURCE_ONLY,DEMOTED_SECTOR_CAP,stage_2_evidence_candidates,True,Balanced evidence workload allocation only. raw_rank=64; balance_action=DEMOTED_SECTOR_CAP; market_crosscheck=LEGACY_MARKET_MISSING; finance_crosscheck=ONE_SOURCE_ONLY.
78,67,VTV,HNX,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Vật liệu xây dựng & Nội thất,Công nghiệp,non_financial,56.7382,56.7382,62.0442,87.5,90.0,33.3333,LEGACY_MARKET_MISSING,ONE_SOURCE_ONLY,DEMOTED_SECTOR_CAP,stage_2_evidence_candidates,True,Balanced evidence workload allocation only. raw_rank=67; balance_action=DEMOTED_SECTOR_CAP; market_crosscheck=LEGACY_MARKET_MISSING; finance_crosscheck=ONE_SOURCE_ONLY.
79,69,TV4,HNX,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Tư vấn & Hỗ trợ Kinh doanh / Tư vấn & Hỗ trợ KD,Công nghiệp,non_financial,56.3407,56.3407,60.7191,87.5,90.0,33.3333,LEGACY_MARKET_MISSING,ONE_SOURCE_ONLY,DEMOTED_SECTOR_CAP,stage_2_evidence_candidates,True,Balanced evidence workload allocation only. raw_rank=69; balance_action=DEMOTED_SECTOR_CAP; market_crosscheck=LEGACY_MARKET_MISSING; finance_crosscheck=ONE_SOURCE_ONLY.
80,71,VNP,UPCoM,"Nguyên vật liệu / Hóa chất / Hóa chất / Nhựa, cao su & sợi",Nguyên vật liệu,non_financial,56.0529,56.0529,59.7596,87.5,90.0,33.3333,LEGACY_MARKET_MISSING,ONE_SOURCE_ONLY,DEMOTED_SECTOR_CAP,stage_2_evidence_candidates,True,Balanced evidence workload allocation only. raw_rank=71; balance_action=DEMOTED_SECTOR_CAP; market_crosscheck=LEGACY_MARKET_MISSING; finance_crosscheck=ONE_SOURCE_ONLY.
81,72,VCS,HNX,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Vật liệu xây dựng & Nội thất,Công nghiệp,non_financial,55.9269,55.9269,59.3395,87.5,90.0,33.3333,LEGACY_MARKET_MISSING,ONE_SOURCE_ONLY,DEMOTED_SECTOR_CAP,stage_2_evidence_candidates,True,Balanced evidence workload allocation only. raw_rank=72; balance_action=DEMOTED_SECTOR_CAP; market_crosscheck=LEGACY_MARKET_MISSING; finance_crosscheck=ONE_SOURCE_ONLY.
82,73,VLF,UPCoM,Hàng Tiêu dùng / Thực phẩm và đồ uống / Sản xuất thực phẩm / Thực phẩm,Hàng Tiêu dùng,non_financial,55.5668,55.5668,64.8061,87.5,80.0,33.3333,LEGACY_MARKET_MISSING,ONE_SOURCE_ONLY,DEMOTED_SECTOR_CAP,stage_2_evidence_candidates,True,Balanced evidence workload allocation only. raw_rank=73; balance_action=DEMOTED_SECTOR_CAP; market_crosscheck=LEGACY_MARKET_MISSING; finance_crosscheck=ONE_SOURCE_ONLY.
83,74,VIS,HOSE,Nguyên vật liệu / Tài nguyên Cơ bản / Kim loại / Thép và sản phẩm thép,Nguyên vật liệu,non_financial,55.4998,55.4998,57.916,87.5,90.0,33.3333,PUBLIC_FILE_MISSING,ONE_SOURCE_ONLY,DEMOTED_SECTOR_CAP,stage_2_evidence_candidates,True,Balanced evidence workload allocation only. raw_rank=74; balance_action=DEMOTED_SECTOR_CAP; market_crosscheck=PUBLIC_FILE_MISSING; finance_crosscheck=ONE_SOURCE_ONLY.
84,75,THT,HNX,Nguyên vật liệu / Tài nguyên Cơ bản / Khai khoáng / Khai thác Than,Nguyên vật liệu,non_financial,55.494,55.494,57.8966,87.5,90.0,33.3333,LEGACY_MARKET_MISSING,ONE_SOURCE_ONLY,DEMOTED_SECTOR_CAP,stage_2_evidence_candidates,True,Balanced evidence workload allocation only. raw_rank=75; balance_action=DEMOTED_SECTOR_CAP; market_crosscheck=LEGACY_MARKET_MISSING; finance_crosscheck=ONE_SOURCE_ONLY.
85,76,TDT,HNX,Hàng Tiêu dùng / Hàng cá nhân & Gia dụng / Hàng cá nhân / Hàng May mặc,Hàng Tiêu dùng,non_financial,55.4486,55.4486,57.7455,87.5,90.0,33.3333,LEGACY_MARKET_MISSING,ONE_SOURCE_ONLY,DEMOTED_SECTOR_CAP,stage_2_evidence_candidates,True,Balanced evidence workload allocation only. raw_rank=76; balance_action=DEMOTED_SECTOR_CAP; market_crosscheck=LEGACY_MARKET_MISSING; finance_crosscheck=ONE_SOURCE_ONLY.
86,77,TRC,HOSE,"Nguyên vật liệu / Hóa chất / Hóa chất / Nhựa, cao su & sợi",Nguyên vật liệu,non_financial,55.3493,55.3493,57.4142,87.5,90.0,33.3333,LEGACY_MARKET_MISSING,ONE_SOURCE_ONLY,DEMOTED_SECTOR_CAP,stage_2_evidence_candidates,True,Balanced evidence workload allocation only. raw_rank=77; balance_action=DEMOTED_SECTOR_CAP; market_crosscheck=LEGACY_MARKET_MISSING; finance_crosscheck=ONE_SOURCE_ONLY.
87,78,TIP,HOSE,Tài chính / Bất động sản / Bất động sản / Bất động sản,Tài chính,real_estate,55.2853,55.2853,57.2009,87.5,90.0,33.3333,LEGACY_MARKET_MISSING,ONE_SOURCE_ONLY,DEMOTED_SECTOR_CAP,stage_2_evidence_candidates,True,Balanced evidence workload allocation only. raw_rank=78; balance_action=DEMOTED_SECTOR_CAP; market_crosscheck=LEGACY_MARKET_MISSING; finance_crosscheck=ONE_SOURCE_ONLY.
88,80,VNR,HNX,Tài chính / Bảo hiểm / Bảo hiểm phi nhân thọ / Tái bảo hiểm,Tài chính,insurance,55.2083,55.2083,53.611,87.5,95.0,33.3333,LEGACY_MARKET_MISSING,ONE_SOURCE_ONLY,DEMOTED_SECTOR_CAP,stage_2_evidence_candidates,True,Balanced evidence workload allocation only. raw_rank=80; balance_action=DEMOTED_SECTOR_CAP; market_crosscheck=LEGACY_MARKET_MISSING; finance_crosscheck=ONE_SOURCE_ONLY.
89,81,TNS,UPCoM,Nguyên vật liệu / Tài nguyên Cơ bản / Kim loại / Thép và sản phẩm thép,Nguyên vật liệu,non_financial,55.1858,55.1858,56.8693,87.5,90.0,33.3333,LEGACY_MARKET_MISSING,ONE_SOURCE_ONLY,DEMOTED_SECTOR_CAP,stage_2_evidence_candidates,True,Balanced evidence workload allocation only. raw_rank=81; balance_action=DEMOTED_SECTOR_CAP; market_crosscheck=LEGACY_MARKET_MISSING; finance_crosscheck=ONE_SOURCE_ONLY.
90,82,TEG,HOSE,Tài chính / Bất động sản / Bất động sản / Bất động sản,Tài chính,real_estate,55.1622,55.1622,56.7908,87.5,90.0,33.3333,LEGACY_MARKET_MISSING,ONE_SOURCE_ONLY,DEMOTED_SECTOR_CAP,stage_2_evidence_candidates,True,Balanced evidence workload allocation only. raw_rank=82; balance_action=DEMOTED_SECTOR_CAP; market_crosscheck=LEGACY_MARKET_MISSING; finance_crosscheck=ONE_SOURCE_ONLY.
91,83,VLB,UPCoM,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Vật liệu xây dựng & Nội thất,Công nghiệp,non_financial,55.1127,55.1127,56.6257,87.5,90.0,33.3333,LEGACY_MARKET_MISSING,ONE_SOURCE_ONLY,DEMOTED_SECTOR_CAP,stage_2_evidence_candidates,True,Balanced evidence workload allocation only. raw_rank=83; balance_action=DEMOTED_SECTOR_CAP; market_crosscheck=LEGACY_MARKET_MISSING; finance_crosscheck=ONE_SOURCE_ONLY.
92,85,VTK,UPCoM,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Tư vấn & Hỗ trợ Kinh doanh / Tư vấn & Hỗ trợ KD,Công nghiệp,non_financial,54.9252,54.9252,56.0008,87.5,90.0,33.3333,LEGACY_MARKET_MISSING,ONE_SOURCE_ONLY,DEMOTED_SECTOR_CAP,stage_2_evidence_candidates,True,Balanced evidence workload allocation only. raw_rank=85; balance_action=DEMOTED_SECTOR_CAP; market_crosscheck=LEGACY_MARKET_MISSING; finance_crosscheck=ONE_SOURCE_ONLY.
93,86,TMT,HOSE,Hàng Tiêu dùng / Ô tô và phụ tùng / Ô tô và phụ tùng / Sản xuất ô tô,Hàng Tiêu dùng,non_financial,54.738,54.738,55.3767,87.5,90.0,33.3333,LEGACY_MARKET_MISSING,ONE_SOURCE_ONLY,DEMOTED_SECTOR_CAP,stage_2_evidence_candidates,True,Balanced evidence workload allocation only. raw_rank=86; balance_action=DEMOTED_SECTOR_CAP; market_crosscheck=LEGACY_MARKET_MISSING; finance_crosscheck=ONE_SOURCE_ONLY.
94,87,VRC,HOSE,Tài chính / Bất động sản / Bất động sản / Bất động sản,Tài chính,real_estate,54.7238,54.7238,55.3294,87.5,90.0,33.3333,LEGACY_MARKET_MISSING,ONE_SOURCE_ONLY,DEMOTED_SECTOR_CAP,stage_2_evidence_candidates,True,Balanced evidence workload allocation only. raw_rank=87; balance_action=DEMOTED_SECTOR_CAP; market_crosscheck=LEGACY_MARKET_MISSING; finance_crosscheck=ONE_SOURCE_ONLY.
95,89,VC9,HNX,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Xây dựng,Công nghiệp,non_financial,54.6553,54.6553,55.1008,87.5,90.0,33.3333,LEGACY_MARKET_MISSING,ONE_SOURCE_ONLY,DEMOTED_SECTOR_CAP,stage_2_evidence_candidates,True,Balanced evidence workload allocation only. raw_rank=89; balance_action=DEMOTED_SECTOR_CAP; market_crosscheck=LEGACY_MARKET_MISSING; finance_crosscheck=ONE_SOURCE_ONLY.
96,90,TIS,UPCoM,Nguyên vật liệu / Tài nguyên Cơ bản / Kim loại / Thép và sản phẩm thép,Nguyên vật liệu,non_financial,54.5627,54.5627,54.7923,87.5,90.0,33.3333,LEGACY_MARKET_MISSING,ONE_SOURCE_ONLY,DEMOTED_SECTOR_CAP,stage_2_evidence_candidates,True,Balanced evidence workload allocation only. raw_rank=90; balance_action=DEMOTED_SECTOR_CAP; market_crosscheck=LEGACY_MARKET_MISSING; finance_crosscheck=ONE_SOURCE_ONLY.
97,92,VKC,UPCoM,Hàng Tiêu dùng / Ô tô và phụ tùng / Ô tô và phụ tùng / Lốp xe,Hàng Tiêu dùng,non_financial,54.4396,54.4396,61.0488,87.5,80.0,33.3333,LEGACY_MARKET_MISSING,ONE_SOURCE_ONLY,DEMOTED_SECTOR_CAP,stage_2_evidence_candidates,True,Balanced evidence workload allocation only. raw_rank=92; balance_action=DEMOTED_SECTOR_CAP; market_crosscheck=LEGACY_MARKET_MISSING; finance_crosscheck=ONE_SOURCE_ONLY.
98,94,VGP,HNX,"Công nghiệp / Hàng & Dịch vụ Công nghiệp / Vận tải / Kho bãi, hậu cần và bảo dưỡng",Công nghiệp,non_financial,54.2165,54.2165,53.6385,87.5,90.0,33.3333,LEGACY_MARKET_MISSING,ONE_SOURCE_ONLY,DEMOTED_SECTOR_CAP,stage_2_evidence_candidates,True,Balanced evidence workload allocation only. raw_rank=94; balance_action=DEMOTED_SECTOR_CAP; market_crosscheck=LEGACY_MARKET_MISSING; finance_crosscheck=ONE_SOURCE_ONLY.
99,96,UDJ,UPCoM,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Xây dựng,Công nghiệp,non_financial,54.1594,54.1594,53.448,87.5,90.0,33.3333,LEGACY_MARKET_MISSING,ONE_SOURCE_ONLY,DEMOTED_SECTOR_CAP,stage_2_evidence_candidates,True,Balanced evidence workload allocation only. raw_rank=96; balance_action=DEMOTED_SECTOR_CAP; market_crosscheck=LEGACY_MARKET_MISSING; finance_crosscheck=ONE_SOURCE_ONLY.
100,97,THI,HOSE,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Điện tử & Thiết bị điện / Thiết bị điện,Công nghiệp,non_financial,54.1323,54.1323,53.3575,87.5,90.0,33.3333,LEGACY_MARKET_MISSING,ONE_SOURCE_ONLY,DEMOTED_SECTOR_CAP,stage_2_evidence_candidates,True,Balanced evidence workload allocation only. raw_rank=97; balance_action=DEMOTED_SECTOR_CAP; market_crosscheck=LEGACY_MARKET_MISSING; finance_crosscheck=ONE_SOURCE_ONLY.
101,98,TV6,UPCoM,"Tài chính / Bất động sản / Bất động sản / Tư Vấn, Định giá, Môi giới Bất động sản",Tài chính,real_estate,53.9912,53.9912,52.8875,87.5,90.0,33.3333,LEGACY_MARKET_MISSING,ONE_SOURCE_ONLY,DEMOTED_SECTOR_CAP,stage_2_evidence_candidates,True,Balanced evidence workload allocation only. raw_rank=98; balance_action=DEMOTED_SECTOR_CAP; market_crosscheck=LEGACY_MARKET_MISSING; finance_crosscheck=ONE_SOURCE_ONLY.
102,99,VW3,UPCoM,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Xây dựng,Công nghiệp,non_financial,53.9803,53.9803,52.8508,87.5,90.0,33.3333,LEGACY_MARKET_MISSING,ONE_SOURCE_ONLY,DEMOTED_SECTOR_CAP,stage_2_evidence_candidates,True,Balanced evidence workload allocation only. raw_rank=99; balance_action=DEMOTED_SECTOR_CAP; market_crosscheck=LEGACY_MARKET_MISSING; finance_crosscheck=ONE_SOURCE_ONLY.
